Case ID,Proceeding ID,Source,Case Type,decision,other completion,Court / Base City,Hearing Location,Custody1,Custody2,Attorney,Outcome1,Outcome2,Outcome3,Court Filed Date,Adjournment Date (Last One),Court Closed / Completion Dates,Completion Year,Immigration Judge
5929827,4457938,Washington Post,CSR,A,,ELP,EPD,detained,Detained,no,other,Affirmed - DHS Decision,Other,3/5/2008,,3/7/2008,2008,
6088654,4657881,Washington Post,CSR,A,,ELP,EPD,detained,Detained,Y,other,Affirmed - DHS Decision,Other,10/21/2008,,11/25/2008,2008,
2879000,4632315,Washington Post,RMV,,C,OAK,BOP,detained,Detained,no,deport order,Change of Venue,Other,9/22/2008,,9/23/2008,2008,
5931249,4459615,Washington Post,RMV,,C,BUF,BTV,detained,Detained,no,relief/term,Change of Venue,Other,3/7/2008,,3/31/2008,2008,
5841586,4346467,Washington Post,RMV,,C,ELO,EAZ,detained,Detained,no,deport order,Change of Venue,Other,10/9/2007,,6/16/2008,2008,
5669710,4128048,Washington Post,RMV,,C,ELO,EAZ,detained,Detained,no,deport order,Change of Venue,Other,1/17/2007,,11/6/2008,2008,
5760728,4452896,Washington Post,RMV,,C,ELP,EPD,detained,Detained,no,deport order,Change of Venue,Other,2/28/2008,,5/5/2008,2008,
5841586,4548568,Washington Post,RMV,,C,ADL,LAN,detained,Detained,no,deport order,Change of Venue,Other,6/17/2008,,7/21/2008,2008,
2704988,4454553,Washington Post,DEP,,C,NYC,NYC,detained,Detained,no,deport order,Change of Venue,Other,3/3/2008,,3/4/2008,2008,
5815548,4314369,Washington Post,RMV,,C,SNA,PSD,detained,Detained,no,relief/term,Change of Venue,Other,9/7/2007,,1/9/2008,2008,
5654404,4392482,Washington Post,RMV,,C,SNA,PSD,detained,Detained,no,deport order,Change of Venue,Other,12/10/2007,,1/15/2008,2008,
4306753,4494654,Washington Post,RMV,,C,ULS,SIN,detained,Detained,no,relief/term,Change of Venue,Other,4/16/2008,,6/16/2008,2008,
5743276,4383841,Washington Post,RMV,,C,ULS,SIN,detained,Detained,no,relief/term,Change of Venue,Other,11/28/2007,,11/17/2008,2008,
5806949,4303822,Washington Post,RMV,,C,ULS,ULS,detained,Detained,no,deport order,Change of Venue,Other,8/17/2007,,1/22/2008,2008,
2673517,4420684,Washington Post,DEP,,C,ULS,ULS,detained,Detained,no,deport order,Change of Venue,Other,1/17/2008,,4/22/2008,2008,
5813443,4455476,Washington Post,RMV,,C,FLO,FLO,detained,Detained,Y,deport order,Change of Venue,Other,3/4/2008,,3/4/2008,2008,
5803168,4299122,Washington Post,RMV,,C,HOD,HUN,detained,Detained,Y,relief/term,Change of Venue,Other,8/13/2007,,5/7/2008,2008,
5719325,4708428,Washington Post,RMV,,C,PIS,PIS,detained,Detained,Y,deport order,Change of Venue,Other,12/16/2008,,12/16/2008,2008,
5710865,4182184,Washington Post,RMV,,C,ULS,ULS,detained,Detained,Y,deport order,Change of Venue,Other,3/21/2007,,2/14/2008,2008,
6087933,4699450,Washington Post,RMV,,C,ULS,ULS,detained,Detained,Y,relief/term,Change of Venue,Other,12/8/2008,,12/17/2008,2008,
5927783,4608306,Washington Post,RMV,O,,BOS,BOS,detained,Detained,no,relief/term,Other,Other,8/26/2008,,9/24/2008,2008,
5907472,4429507,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,no,other,Other,Other,1/30/2008,,5/29/2008,2008,
5942360,4473770,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,no,other,Other,Other,3/25/2008,,7/3/2008,2008,
5978784,4519394,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,no,other,Other,Other,5/13/2008,,7/11/2008,2008,
5925328,4452289,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,no,other,Other,Other,2/28/2008,,8/29/2008,2008,
5949732,4483155,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,no,other,Other,Other,4/3/2008,,10/6/2008,2008,
5998750,4544685,Washington Post,CSR,O,,SND,SDE,detained,Detained,no,other,Other,Other,6/11/2008,,6/20/2008,2008,
5966993,4504648,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,Y,other,Other,Other,4/28/2008,,8/6/2008,2008,
5878768,4393410,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,Y,other,Other,Other,12/10/2007,,8/20/2008,2008,
5908208,4430507,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,Y,other,Other,Other,1/31/2008,,9/12/2008,2008,
6061298,4623678,Washington Post,RMV,O,,ELO,EAZ,detained,Detained,Y,other,Other,Other,9/11/2008,,11/12/2008,2008,
5168252,4200939,Washington Post,RMV,O,,YOR,YOR,detained,Detained,Y,other,Other,Other,4/13/2007,,4/3/2008,2008,
5951411,4485270,Washington Post,RMV,,T,OAK,ADC,detained,Detained,no,relief/term,Transfer,Other,4/7/2008,,4/7/2008,2008,
5912090,4435456,Washington Post,RMV,,T,YOR,ALW,detained,Detained,no,deport order,Transfer,Other,2/7/2008,,8/26/2008,2008,
5901725,4422233,Washington Post,RMV,,T,DAL,BIG,detained,Detained,no,relief/term,Transfer,Other,12/31/2007,,9/15/2008,2008,
5132624,4569720,Washington Post,RMV,,T,BLM,BLM,detained,Detained,no,relief/term,Transfer,Other,7/11/2008,,7/11/2008,2008,
5964403,4501497,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,relief/term,Transfer,Other,4/21/2008,,4/24/2008,2008,
5991851,4535990,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,deport order,Transfer,Other,6/2/2008,,6/5/2008,2008,
6016487,4566810,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,deport order,Transfer,Other,7/7/2008,,7/10/2008,2008,
6021121,4572617,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,deport order,Transfer,Other,7/14/2008,,7/17/2008,2008,
6040734,4597472,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,relief/term,Transfer,Other,8/12/2008,,8/14/2008,2008,
6050118,4609486,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,relief/term,Transfer,Other,8/25/2008,,8/28/2008,2008,
6050130,4609506,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,relief/term,Transfer,Other,8/25/2008,,8/28/2008,2008,
6064862,4628126,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,deport order,Transfer,Other,9/16/2008,,9/18/2008,2008,
6104234,4677451,Washington Post,RMV,,T,IMP,CAL,detained,Detained,no,deport order,Transfer,Other,11/10/2008,,11/13/2008,2008,
5864300,4375136,Washington Post,RMV,,T,MIA,CFC,detained,Detained,no,deport order,Transfer,Other,11/5/2007,,4/11/2008,2008,
5931855,4460379,Washington Post,RMV,,T,IMP,CNT,detained,Detained,no,relief/term,Transfer,Other,3/7/2008,,3/18/2008,2008,
6067933,4631912,Washington Post,RMV,,T,IMP,CNT,detained,Detained,no,deport order,Transfer,Other,9/22/2008,,9/23/2008,2008,
6122195,4700238,Washington Post,RMV,,T,IMP,CNT,detained,Detained,no,deport order,Transfer,Other,12/8/2008,,12/9/2008,2008,
2879000,4632529,Washington Post,RMV,,T,ELP,EPD,detained,Detained,no,deport order,Transfer,Other,9/23/2008,,10/16/2008,2008,
5880310,4395328,Washington Post,RMV,,T,DAL,HAS,detained,Detained,no,relief/term,Transfer,Other,11/29/2007,,3/18/2008,2008,
5736676,4649397,Washington Post,RMV,,T,HOD,HOD,detained,Detained,no,relief/term,Transfer,Other,10/9/2008,,11/25/2008,2008,
5492944,3924863,Washington Post,RMV,,T,HOU,HOU,detained,Detained,no,relief/term,Transfer,Other,5/5/2006,,7/21/2008,2008,
5697197,4164254,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,deport order,Transfer,Other,2/26/2007,,2/15/2008,2008,
5891703,4409493,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,deport order,Transfer,Other,1/2/2008,,3/17/2008,2008,
5793810,4287558,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,relief/term,Transfer,Other,6/28/2007,,6/5/2008,2008,
2775176,1056048,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,deport order,Transfer,Other,6/10/2004,,7/8/2008,2008,
5736676,4215364,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,relief/term,Transfer,Other,4/18/2007,,10/6/2008,2008,
5492944,4577692,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,relief/term,Transfer,Other,7/21/2008,,10/29/2008,2008,
5980062,4521061,Washington Post,RMV,,T,HOD,HUN,detained,Detained,no,deport order,Transfer,Other,5/14/2008,,11/12/2008,2008,
6111524,4686851,Washington Post,RMV,,T,OAK,JNA,detained,Detained,no,deport order,Transfer,Other,11/21/2008,,11/21/2008,2008,
5494735,4500362,Washington Post,RMV,,T,KRO,KRO,detained,Detained,no,deport order,Transfer,Other,4/23/2008,,4/23/2008,2008,
5714559,4186930,Washington Post,RMV,,T,BOS,MAS,detained,Detained,no,deport order,Transfer,Other,3/27/2007,,1/30/2008,2008,
5494735,4500403,Washington Post,RMV,,T,MIA,MIA,detained,Detained,no,deport order,Transfer,Other,4/23/2008,,6/3/2008,2008,
2673517,4420600,Washington Post,DEP,,T,NYD,NYD,detained,Detained,no,deport order,Transfer,Other,1/17/2008,,1/17/2008,2008,
5811922,4309940,Washington Post,RMV,,T,YOR,PEN,detained,Detained,no,relief/term,Transfer,Other,8/27/2007,,1/7/2008,2008,
5811899,4309909,Washington Post,RMV,,T,YOR,PEN,detained,Detained,no,deport order,Transfer,Other,8/27/2007,,3/13/2008,2008,
6024376,4576565,Washington Post,RMV,,T,YOR,PEN,detained,Detained,no,deport order,Transfer,Other,7/18/2008,,9/4/2008,2008,
5804261,4300484,Washington Post,RMV,,T,YOR,PIK,detained,Detained,no,pending,Transfer,Other,8/15/2007,,5/14/2008,2008,
5923123,4449365,Washington Post,CSR,,T,PIS,PIS,detained,Detained,no,other,Transfer,Other,2/26/2008,,8/12/2008,2008,
5944750,4476797,Washington Post,RMV,,T,PIS,PIS,detained,Detained,no,deport order,Transfer,Other,3/27/2008,,8/14/2008,2008,
5952341,4486381,Washington Post,RMV,,T,PIS,PIS,detained,Detained,no,deport order,Transfer,Other,4/8/2008,,8/18/2008,2008,
5864406,4375257,Washington Post,RMV,,T,SFR,PLE,detained,Detained,no,deport order,Transfer,Other,11/15/2007,,1/17/2008,2008,
5105184,3427244,Washington Post,RMV,,T,SFR,PLE,detained,Detained,no,deport order,Transfer,Other,9/29/2004,,2/4/2008,2008,
5640292,4090003,Washington Post,RMV,,T,SFR,PLE,detained,Detained,no,deport order,Transfer,Other,11/17/2006,,5/13/2008,2008,
5918933,4443991,Washington Post,RMV,,T,MIA,RG1,detained,Detained,no,relief/term,Transfer,Other,2/14/2008,,7/2/2008,2008,
5970987,4509618,Washington Post,RMV,,T,ELP,RVS,detained,Detained,no,deport order,Transfer,Other,5/1/2008,,6/24/2008,2008,
6037176,4592849,Washington Post,RMV,,T,SND,SDE,detained,Detained,no,relief/term,Transfer,Other,8/6/2008,,10/8/2008,2008,
6074127,4639708,Washington Post,RMV,,T,SND,SDE,detained,Detained,no,relief/term,Transfer,Other,9/29/2008,,10/8/2008,2008,
5901487,4421953,Washington Post,RMV,,T,MIA,SFC,detained,Detained,no,relief/term,Transfer,Other,1/15/2008,,4/29/2008,2008,
5931249,4478146,Washington Post,RMV,,T,SND,SND,detained,Detained,no,relief/term,Transfer,Other,3/31/2008,,4/21/2008,2008,
5925152,4452042,Washington Post,RMV,,T,YOR,YOR,detained,Detained,no,relief/term,Transfer,Other,2/28/2008,,2/28/2008,2008,
5983254,4525229,Washington Post,RMV,,T,YOR,YOR,detained,Detained,no,relief/term,Transfer,Other,5/20/2008,,5/20/2008,2008,
5941842,4473129,Washington Post,RMV,,T,DAL,BIG,detained,Detained,Y,relief/term,Transfer,Other,3/24/2008,,4/22/2008,2008,
5923524,4449884,Washington Post,RMV,,T,IMP,CAL,detained,Detained,Y,relief/term,Transfer,Other,2/25/2008,,2/28/2008,2008,
6020874,4572287,Washington Post,RMV,,T,IMP,CAL,detained,Detained,Y,deport order,Transfer,Other,7/14/2008,,7/17/2008,2008,
5944247,4476129,Washington Post,RMV,,T,CHI,CHI,detained,Detained,Y,deport order,Transfer,Other,3/20/2008,,5/28/2008,2008,
6048582,4607559,Washington Post,RMV,,T,IMP,CNT,detained,Detained,Y,deport order,Transfer,Other,8/22/2008,,9/9/2008,2008,
5986596,4557290,Washington Post,RMV,,T,DAL,DAD,detained,Detained,Y,relief/term,Transfer,Other,6/26/2008,,7/24/2008,2008,
5794822,4299810,Washington Post,RMV,,T,ELP,ELP,detained,Detained,Y,relief/term,Transfer,Other,8/14/2007,,7/11/2008,2008,
5941842,4500314,Washington Post,RMV,,T,DAL,HAS,detained,Detained,Y,relief/term,Transfer,Other,4/23/2008,,6/10/2008,2008,
5986596,4529432,Washington Post,RMV,,T,DAL,HAS,detained,Detained,Y,relief/term,Transfer,Other,5/9/2008,,6/26/2008,2008,
6098250,4669988,Washington Post,RMV,,T,HOD,HOD,detained,Detained,Y,relief/term,Transfer,Other,10/30/2008,,12/16/2008,2008,
5883485,4468722,Washington Post,RMV,,T,HOU,HOU,detained,Detained,Y,deport order,Transfer,Other,3/19/2008,,4/29/2008,2008,
5620009,4063873,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,deport order,Transfer,Other,10/17/2006,,1/2/2008,2008,
4903665,4243090,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,deport order,Transfer,Other,6/6/2007,,1/14/2008,2008,
5837766,4341657,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,relief/term,Transfer,Other,9/28/2007,,2/13/2008,2008,
5842821,4348048,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,relief/term,Transfer,Other,10/5/2007,,4/8/2008,2008,
5698305,4165749,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,deport order,Transfer,Other,3/5/2007,,4/24/2008,2008,
5837981,4341923,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,other,Transfer,Other,10/1/2007,,6/25/2008,2008,
5933944,4463075,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,relief/term,Transfer,Other,2/27/2008,,7/3/2008,2008,
5935533,4465155,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,other,Transfer,Other,3/3/2008,,7/29/2008,2008,
5714683,4187130,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,deport order,Transfer,Other,3/19/2007,,9/30/2008,2008,
5965662,4503054,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,relief/term,Transfer,Other,4/23/2008,,10/9/2008,2008,
5891668,4409450,Washington Post,RMV,,T,HOD,HUN,detained,Detained,Y,relief/term,Transfer,Other,1/2/2008,,10/15/2008,2008,
5637947,4165609,Washington Post,RMV,,T,YOR,LCP,detained,Detained,Y,deport order,Transfer,Other,11/20/2006,,1/11/2008,2008,
5937395,4467479,Washington Post,RMV,,T,YOR,MOS,detained,Detained,Y,deport order,Transfer,Other,3/18/2008,,6/23/2008,2008,
5943566,4475299,Washington Post,RMV,,T,YOR,MOS,detained,Detained,Y,deport order,Transfer,Other,3/26/2008,,9/16/2008,2008,
5950170,4483742,Washington Post,RMV,,T,YOR,MOS,detained,Detained,Y,deport order,Transfer,Other,4/4/2008,,11/14/2008,2008,
5697577,4315686,Washington Post,RMV,,T,MIA,NFC,detained,Detained,Y,relief/term,Transfer,Other,8/31/2007,,12/4/2008,2008,
5710865,4442361,Washington Post,RMV,,T,YOR,PIK,detained,Detained,Y,deport order,Transfer,Other,2/15/2008,,8/13/2008,2008,
5931249,4498734,Washington Post,RMV,,T,SND,SDE,detained,Detained,Y,relief/term,Transfer,Other,4/21/2008,,10/1/2008,2008,
5741426,4221328,Washington Post,RMV,,T,SFR,SFR,detained,Detained,Y,deport order,Transfer,Other,5/11/2007,,6/3/2008,2008,
5662941,4356755,Washington Post,RMV,,T,SFR,SFR,detained,Detained,Y,deport order,Transfer,Other,10/22/2007,,6/4/2008,2008,
5952341,4602116,Washington Post,RMV,,T,HLG,WLC,detained,Detained,Y,deport order,Transfer,Other,8/18/2008,,10/20/2008,2008,
5983265,4525245,Washington Post,RMV,,T,YOR,YOR,detained,Detained,Y,deport order,Transfer,Other,5/20/2008,,10/30/2008,2008,
6030034,4583870,Washington Post,CSR,V,,FLO,FLO,detained,Detained,Y,other,Vacate - DHS Decision and Alien's Claimed Status Valid,Other,7/28/2008,,11/13/2008,2008,
5886851,4403681,Washington Post,RMV,,X,BUF,BTV,detained,Detained,no,other,ZERO BOND,Other,,,5/27/2008,2008,
5777904,4267427,Washington Post,RMV,,C,ORL,ORL,never detained,Never Detained,no,other,Change of Venue,Other,6/28/2007,,4/15/2008,2008,
5860580,4370570,Washington Post,RMV,,C,ORL,ORL,never detained,Never Detained,no,relief/term,Change of Venue,Other,10/10/2007,,5/27/2008,2008,
4455811,3035283,Washington Post,RMV,,C,LOS,LOS,never detained,Never Detained,Y,other,Change of Venue,Other,5/28/2002,,10/30/2008,2008,
4455812,3035284,Washington Post,RMV,,C,LOS,LOS,never detained,Never Detained,Y,other,Change of Venue,Other,5/28/2002,,10/30/2008,2008,
5961931,4498402,Washington Post,RMV,,C,NEW,NEW,never detained,Never Detained,Y,relief/term,Change of Venue,Other,4/21/2008,,9/23/2008,2008,
6029233,4582619,Washington Post,RMV,,F,MIA,MIA,never detained,Never Detained,no,deport order,Failure to Prosecute (DHS cases only),Other,9/2/2008,,9/2/2008,2008,
5631522,4518187,Washington Post,RMV,,T,IMP,IMP,never detained,Never Detained,no,relief/term,Transfer,Other,5/12/2008,,5/12/2008,2008,
6006581,4554536,Washington Post,RMV,,C,TAC,AIR,released,Detained,no,relief/term,Change of Venue,Other,6/13/2008,,7/9/2008,2008,
4901988,4421779,Washington Post,RMV,,C,ELO,EAZ,released,Detained,no,deport order,Change of Venue,Other,1/18/2008,,1/29/2008,2008,
5900596,4420713,Washington Post,RMV,,C,ELO,EAZ,released,Detained,no,pending,Change of Venue,Other,1/17/2008,,3/20/2008,2008,
5929852,4457965,Washington Post,RMV,,C,FLO,FLO,released,Detained,no,other,Change of Venue,Other,3/5/2008,,5/12/2008,2008,
5973372,4512644,Washington Post,RMV,,C,FLO,FLO,released,Detained,no,relief/term,Change of Venue,Other,5/2/2008,,6/30/2008,2008,
5960124,4496120,Washington Post,RMV,,C,FLO,FLO,released,Detained,no,deport order,Change of Venue,Other,4/16/2008,,9/25/2008,2008,
6001110,4588969,Washington Post,RMV,,C,HLG,HLG,released,Detained,no,pending,Change of Venue,Other,8/1/2008,,9/17/2008,2008,
5951784,4554754,Washington Post,RMV,,C,HOU,HOU,released,Detained,no,pending,Change of Venue,Other,6/24/2008,,7/10/2008,2008,
5471690,4513578,Washington Post,RMV,,C,KRO,KRO,released,Detained,no,relief/term,Change of Venue,Other,5/7/2008,,6/17/2008,2008,
6064210,4627276,Washington Post,RMV,,C,KRO,KRO,released,Detained,no,relief/term,Change of Venue,Other,9/16/2008,,10/8/2008,2008,
5978482,4519022,Washington Post,RMV,,C,ADL,LAN,released,Detained,no,other,Change of Venue,Other,5/13/2008,,5/20/2008,2008,
5964652,4501782,Washington Post,RMV,,C,YOR,LCP,released,Detained,no,pending,Change of Venue,Other,4/24/2008,,8/1/2008,2008,
5854411,4403893,Washington Post,RMV,,C,MIA,MIA,released,Detained,no,relief/term,Change of Venue,Other,12/26/2007,,1/16/2008,2008,
4512889,3313861,Washington Post,RMV,,C,ORL,ORL,released,Detained,no,relief/term,Change of Venue,Other,7/8/2003,,1/24/2008,2008,
5471690,4081136,Washington Post,RMV,,C,ORL,ORL,released,Detained,no,relief/term,Change of Venue,Other,11/13/2006,,4/28/2008,2008,
5768927,4427953,Washington Post,RMV,,C,SNA,SNA,released,Detained,no,other,Change of Venue,Other,1/29/2008,,9/15/2008,2008,
6082029,4649473,Washington Post,RMV,,C,LOS,SP1,released,Detained,no,relief/term,Change of Venue,Other,10/9/2008,,10/28/2008,2008,
5814448,4426319,Washington Post,RMV,,C,LOS,SPD,released,Detained,no,relief/term,Change of Venue,Other,1/25/2008,,2/6/2008,2008,
5991501,4535556,Washington Post,RMV,,C,OAK,ADC,released,Detained,Y,deport order,Change of Venue,Other,6/3/2008,,8/11/2008,2008,
5986596,4581785,Washington Post,RMV,,C,DAL,DAL,released,Detained,Y,relief/term,Change of Venue,Other,7/24/2008,,7/25/2008,2008,
5949735,4483159,Washington Post,RMV,,C,ELO,EAZ,released,Detained,Y,relief/term,Change of Venue,Other,4/3/2008,,4/11/2008,2008,
6082142,4649608,Washington Post,RMV,,C,IMP,ELC,released,Detained,Y,other,Change of Venue,Other,10/9/2008,,12/3/2008,2008,
5925209,4452124,Washington Post,RMV,,C,ADL,LAN,released,Detained,Y,relief/term,Change of Venue,Other,2/27/2008,,4/18/2008,2008,
5849020,4541195,Washington Post,RMV,,C,PHO,PHO,released,Detained,Y,deport order,Change of Venue,Other,6/9/2008,,6/9/2008,2008,
6056385,4617569,Washington Post,RMV,,T,BLM,BLD,released,Detained,no,relief/term,Transfer,Other,9/4/2008,,9/19/2008,2008,
6048457,4681797,Washington Post,RMV,,T,CHI,CHD,released,Detained,no,deport order,Transfer,Other,11/17/2008,,11/17/2008,2008,
6084781,4652876,Washington Post,RMV,,T,CHI,CHD,released,Detained,no,deport order,Transfer,Other,10/15/2008,,11/18/2008,2008,
5841775,4346737,Washington Post,RMV,,T,ELP,EPD,released,Detained,no,relief/term,Transfer,Other,10/5/2007,,2/5/2008,2008,
5956166,4491126,Washington Post,RMV,,T,ELP,EPD,released,Detained,no,relief/term,Transfer,Other,4/9/2008,,4/21/2008,2008,
6022981,4574843,Washington Post,RMV,,T,ELP,EPD,released,Detained,no,deport order,Transfer,Other,7/16/2008,,8/4/2008,2008,
6026628,4579383,Washington Post,RMV,,T,ELP,EPD,released,Detained,no,other,Transfer,Other,7/22/2008,,8/4/2008,2008,
5891276,4408964,Washington Post,RMV,,T,HON,HND,released,Detained,no,deport order,Transfer,Other,1/3/2008,,1/29/2008,2008,
5874094,4387603,Washington Post,RMV,,T,HOD,HOD,released,Detained,no,relief/term,Transfer,Other,12/3/2007,,3/5/2008,2008,
5951784,4485741,Washington Post,RMV,,T,HOD,HOD,released,Detained,no,pending,Transfer,Other,4/7/2008,,6/20/2008,2008,
